name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
c5cc09935h_c5cc09935h2_clean,argon,293.0,0.5,14.0,c5cc09935h_c5cc09935h2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1427461044,0.744975,5.7024213792,3.1995077224,4.2896792236,chunk_1
BUXTUL_clean,argon,293.0,0.5,14.0,BUXTUL_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.15749652949999998,0.8821541667,6.2916713604,3.5301233925,4.3813946394,chunk_1
c4dt02048k_c4dt02048k2_clean,argon,293.0,0.5,14.0,c4dt02048k_c4dt02048k2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0897542562,0.3513833333,3.5855030257,2.0117497211,2.8894399745999997,chunk_1
c5ce02503f_c5ce02503f2_clean,argon,293.0,0.5,14.0,c5ce02503f_c5ce02503f2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,2.0878955225,20.89641875,83.4072503329,46.7980396049,83.4935686897,chunk_1
c5ce01790d_c5ce01790d1_clean,argon,293.0,0.5,14.0,c5ce01790d_c5ce01790d1_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1609880605,1.05143125,6.431151040900001,3.6083824837000003,7.548349980499999,chunk_1
c5qi00128e_c5qi00128e2_clean,argon,293.0,0.5,14.0,c5qi00128e_c5qi00128e2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.5327924679,1.1089888889,21.2839935084,11.941997454400001,11.8615260339,chunk_1
c6cc00589f_c6cc00589f2_clean,argon,293.0,0.5,14.0,c6cc00589f_c6cc00589f2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1229216242,0.350475,4.910473044700001,2.7551623043,2.6011010358,chunk_1
CAVMIX_clean,argon,293.0,0.5,14.0,CAVMIX_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2731644623,2.352225,10.9123739383,6.1227016322,5.7737508246,chunk_1
c6cc03787a_c6cc03787a2_clean,argon,293.0,0.5,14.0,c6cc03787a_c6cc03787a2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.19703571179999999,2.19845,7.8711826138,4.416353665,3.035702755,chunk_1
c5sc00614g_c5sc00614g2_clean,argon,293.0,0.5,14.0,c5sc00614g_c5sc00614g2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.8190559076,4.38533125,32.719645397600004,18.3582992493,22.6889754296,chunk_1
c5ta03835a_c5ta03835a2_clean,argon,293.0,0.5,14.0,c5ta03835a_c5ta03835a2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1709791255,0.62205,6.830274105700001,3.8323219724,2.5689287200999997,chunk_1
CAYQIE_clean,argon,293.0,0.5,14.0,CAYQIE_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.23418702940000002,0.7640125,9.3553034524,5.2490623983999996,3.6537613709,chunk_1
c5nj03044g_c5nj03044g2_clean,argon,293.0,0.5,14.0,c5nj03044g_c5nj03044g2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3796620332,1.5090541667,15.1667389017,8.5097356041,10.1653739854,chunk_1
c5nj02236c_c5nj02236c2_clean,argon,293.0,0.5,14.0,c5nj02236c_c5nj02236c2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4034275163,1.2542708332999999,16.116122421,9.0424145662,11.9515219127,chunk_1
c5ta05481h_c5ta05481h2_clean,argon,293.0,0.5,14.0,c5ta05481h_c5ta05481h2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,1.1605703132,9.5451375,46.362462870600005,26.012994852800002,30.6494044604,chunk_1
c6ce00465b_c6ce00465b2_clean,argon,293.0,0.5,14.0,c6ce00465b_c6ce00465b2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.36839416939999997,0.6023111111,14.716610277300001,8.2571779774,6.1506023298,chunk_1
c6cc01597b_c6cc01597b2_clean,argon,293.0,0.5,14.0,c6cc01597b_c6cc01597b2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.8479895419,1.77105,33.8754862188,19.0068170258,28.7701716519,chunk_1
c5ta09507g_c5ta09507g2_clean,argon,293.0,0.5,14.0,c5ta09507g_c5ta09507g2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.9308083621,21.0539,37.183932449000004,20.863116053699997,24.9874510353,chunk_1
c6cc00589f_c6cc00589f3_clean,argon,293.0,0.5,14.0,c6cc00589f_c6cc00589f3_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0903085846,0.13728125,3.6076473386,2.0241744256,1.2431688889,chunk_1
CACNOM_clean,argon,293.0,0.5,14.0,CACNOM_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3338809707,1.0291666667000001,13.3378770169,7.4835999795,10.980494397200001,chunk_1
c6ta07145g_c6ta07145g2_clean,argon,293.0,0.5,14.0,c6ta07145g_c6ta07145g2_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2029650793,2.00156875,8.1080489859,4.549254363999999,5.7572163125,chunk_1
CAYQOK_clean,argon,293.0,0.5,14.0,CAYQOK_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2352550718,1.444575,9.3979696063,5.2730014727,3.5513522998,chunk_1
CASWIE_clean,argon,293.0,0.5,14.0,CASWIE_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4082375222,0.6449833333,16.308272536500002,9.150225921599999,11.50302533,chunk_1
CEDFOI_clean,argon,293.0,0.5,14.0,CEDFOI_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2541079508,1.9471625,10.151104417300001,5.6955694458,7.028082293400001,chunk_1
CAYQUQ_clean,argon,293.0,0.5,14.0,CAYQUQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2259117882,0.84555,9.0247241157,5.0635813422,3.9666472416000005,chunk_1
CEMKOV_clean,argon,293.0,0.5,14.0,CEMKOV_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4664444206,1.474575,18.6335217154,10.4548739317,9.6722180146,chunk_1
CESFOW_clean,argon,293.0,0.5,14.0,CESFOW_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2740002259,1.433925,10.945761025,6.1414344186,4.6129793584,chunk_1
CAXSUR_SL,argon,293.0,0.5,14.0,CAXSUR_SL_argon_293.0K_0.5bar_14.0/Output/System_0,0.1679819604,0.39536875,6.7105433523,3.7651435855,2.3295260081,chunk_1
CEDFUO_clean,argon,293.0,0.5,14.0,CEDFUO_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2608686987,1.0334,10.4211827759,5.8471046861,7.7248461779,chunk_1
CEKNIQ_clean,argon,293.0,0.5,14.0,CEKNIQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.1583396776,2.1217,6.3253534392,3.5490216927,1.5987090052000001,chunk_1
CEYYIQ_clean,argon,293.0,0.5,14.0,CEYYIQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0384692178,0.18761875,1.5367683117,0.8622481142,2.3419757006,chunk_1
cg2007167_si_002_clean,argon,293.0,0.5,14.0,cg2007167_si_002_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.12358344980000001,0.41520625,4.9369116542,2.7699964475,2.2661446919,chunk_1
CESFIQ_clean,argon,293.0,0.5,14.0,CESFIQ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3562052943,2.275025,14.229689096900001,7.983976827699999,5.4950927512,chunk_1
cg050585esi20051105_115011_clean,argon,293.0,0.5,14.0,cg050585esi20051105_115011_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.4720841957,0.6379527778,18.8588194504,10.5812837136,15.6484602196,chunk_1
cg3015354_si_002_clean,argon,293.0,0.5,14.0,cg3015354_si_002_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.0759199837,0.52074375,3.0328515101,1.7016686741,2.5641445144999997,chunk_1
cg3002866_si_001_clean,argon,293.0,0.5,14.0,cg3002866_si_001_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2295453332,1.55079375,9.169876971599999,5.1450235318,4.0171849496,chunk_1
COJMOF02_clean,argon,293.0,0.5,14.0,COJMOF02_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2290845507,1.5165,9.1514696317,5.1346955638,4.6873467585,chunk_1
cg100357q_si_002_clean,argon,293.0,0.5,14.0,cg100357q_si_002_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.48712407979999994,2.2085416667,19.4596327395,10.9183873105,13.734016638499998,chunk_1
cg500192d_si_002_clean,argon,293.0,0.5,14.0,cg500192d_si_002_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3199783613,2.4574,12.782495576099999,7.171987229299999,11.284792498,chunk_1
COXDIE_clean,argon,293.0,0.5,14.0,COXDIE_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.11111042269999999,0.5533666667,4.4386391665,2.49042632,4.1464190303,chunk_1
CIPLIX_clean,argon,293.0,0.5,14.0,CIPLIX_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.351699384,0.7204291667,14.0496869907,7.8829814627,8.8842036095,chunk_1
cg300979c_si_002_clean,argon,293.0,0.5,14.0,cg300979c_si_002_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.12041295939999999,0.46799999999999997,4.8102569033,2.6989331524,2.5930132536,chunk_1
cg501141m_si_003_clean,argon,293.0,0.5,14.0,cg501141m_si_003_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3613952547,1.1075041667,14.4370176348,8.1003044742,8.8278528413,chunk_1
cm071462f-file004_clean,argon,293.0,0.5,14.0,cm071462f-file004_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2417416418,0.87114375,9.6570951074,5.4183912969,8.411557933,chunk_1
CIQQIE_clean,argon,293.0,0.5,14.0,CIQQIE_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.3668796682,5.070975,14.6561089848,8.223231985,8.487815709500001,chunk_1
COJMIZ_clean,argon,293.0,0.5,14.0,COJMIZ_clean_argon_293.0K_0.5bar_14.0/Output/System_0,0.2531635444,0.9088625,10.1133772706,5.6744015437,5.733931599,chunk_1
CODVAU_clean,argon,293.0,0.5,14.0,CODVAU_clean_argon_293.0K_0.5bar_14.0/Output/System_0,2.4948750655,14.27159375,99.665269118,55.920069212200005,104.4599210606,chunk_1
