name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
EBAVAH_auto,argon,273.0,1.0,14.0,EBAVAH_auto_argon_273.0K_1.0bar_14.0/Output/System_0,0.5146865366,2.9437875,20.560697766,11.53617155,6.5911829253,chunk_1
ACUBAB_clean,argon,273.0,1.0,14.0,ACUBAB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.5066016119,1.1434515625,20.2377211939,11.354956243800002,26.227274354699997,chunk_1
ACOGEF_clean,argon,273.0,1.0,14.0,ACOGEF_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7905019837,1.6109291666999999,31.5789732446,17.7182922909,22.316284570900002,chunk_1
ERAMUH_clean,argon,273.0,1.0,14.0,ERAMUH_clean_argon_273.0K_1.0bar_14.0/Output/System_0,2.6241817617,13.5252375,104.83081301790001,58.818346364899995,53.390426785100004,chunk_1
acs.inorgchem.6b02407_ic6b02407_si_002_clean,argon,273.0,1.0,14.0,acs.inorgchem.6b02407_ic6b02407_si_002_clean_argon_273.0K_1.0bar_14.0/Output/System_0,1.3160895164,2.3510958333,52.5751440005,29.4987985019,28.3430935509,chunk_1
IFEPUG07_clean,argon,273.0,1.0,14.0,IFEPUG07_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.3344158266,1.1712125,13.3592434426,7.4955882279,12.9399607174,chunk_1
UMIZIB_clean,argon,273.0,1.0,14.0,UMIZIB_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.49832144770000003,5.4751375,19.906945193800002,11.1693648439,16.2667304286,chunk_1
ADAVEI_clean,argon,273.0,1.0,14.0,ADAVEI_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.4022018301,2.59524375,16.06715871,9.0149420662,5.916106926,chunk_1
EPECEJ_clean,argon,273.0,1.0,14.0,EPECEJ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7852416453,4.1355125,31.3688332475,17.6003871944,15.990539576300002,chunk_1
FOFCOU_clean,argon,273.0,1.0,14.0,FOFCOU_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9281995740000001,1.2913611111,37.0797165837,20.8046427415,28.724363015300003,chunk_1
FUVGAG01_clean,argon,273.0,1.0,14.0,FUVGAG01_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.09305881070000001,0.2871484375,3.7175133696,2.085817926,3.9267112961,chunk_1
AQOTIK_clean,argon,273.0,1.0,14.0,AQOTIK_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.7900155765000001,0.49235416670000004,31.559542248299998,17.7073899709,26.0911325729,chunk_1
YAMYUJ_clean,argon,273.0,1.0,14.0,YAMYUJ_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.9842980728,11.2728,39.3207394122,22.0620331321,19.5232422098,chunk_1
cm503311x_aloh500K_clean,argon,273.0,1.0,14.0,cm503311x_aloh500K_clean_argon_273.0K_1.0bar_14.0/Output/System_0,0.756192593,0.6142233333,30.208381706999997,16.949282440999998,16.0562241712,chunk_1
